"diameterM","hcToColumn","rotorToColumn","freeArea","rpm","compartmentHeightM","rotorDiameterM","tipSpeedMS","powerW","powerVolumeWM3","psiWKg","d32M","holdup","interfacialAreaM2M3","floodHoldup","actualLoading","designFloodFraction","signedForceBalanceResidualN","buoyancyDirection","hydraulicPass","rotorReynolds","status","validity","reasons","sourceDiagnostics","controllingInterface","controllingCoefficient","capacityMS","jcMS","jdMS","qualification","sourceExtrapolation"
"0.4","0.2","0.4","0.2","170","0.08000000000000002","0.16000000000000003","1.4241886696273731","2.4871040159288915","247.39681132424184","0.28469138242145203","0.000685451162754025","","","0.1578392631606641","125.27608035382318","0.7","-5.293955920339377e-23","DISPERSED_DOWNWARD","false","1054.0379041248614","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00010683602623982125","0.008841941282883074","0.004542057325019935","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":2.6315789473684212,""rotorToGartheMaximum"":1.8823529411764708,""compartmentToGartheMaximum"":1.1111111111111114,""viscosityToKhMaximum"":37.14285714285714}"
"0.4","0.2","0.4","0.2","175","0.08000000000000002","0.16000000000000003","1.4660765716752369","2.7130720711111134","269.8742694261873","0.31055727206695893","0.000662017644542528","","","0.15782413628458086","135.12708450945735","0.7","5.293955920339377e-23","DISPERSED_DOWNWARD","false","1085.0390189520626","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00009904749041607779","0.008841941282883074","0.004542057325019935","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":2.6315789473684212,""rotorToGartheMaximum"":1.8823529411764708,""compartmentToGartheMaximum"":1.1111111111111114,""viscosityToKhMaximum"":37.14285714285714}"
"0.4","0.2","0.4","0.2","180","0.08000000000000002","0.16000000000000003","1.5079644737231008","2.9523286425600026","293.67356068450607","0.3379442585552429","0.0006400121474788419","","","0.1578104828750289","145.45123027675155","0.7","5.293955920339377e-23","DISPERSED_DOWNWARD","false","1116.0401337792646","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00009201708766874737","0.008841941282883074","0.004542057325019935","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":2.6315789473684212,""rotorToGartheMaximum"":1.8823529411764708,""compartmentToGartheMaximum"":1.1111111111111114,""viscosityToKhMaximum"":37.14285714285714}"
"0.4","0.2","0.4","0.2","185","0.08000000000000002","0.16000000000000003","1.5498523757709648","3.2052534021688923","318.8324517608086","0.3668958017960974","0.0006193115064776532","","","0.1577981278532029","156.25761979533576","0.7","-5.293955920339377e-23","DISPERSED_DOWNWARD","false","1147.0412486064665","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00008565341405707574","0.008841941282883074","0.004542057325019935","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":2.6315789473684212,""rotorToGartheMaximum"":1.8823529411764708,""compartmentToGartheMaximum"":1.1111111111111114,""viscosityToKhMaximum"":37.14285714285714}"
"0.4","0.2","0.4","0.2","190","0.08000000000000002","0.16000000000000003","1.5917402778188285","3.472226021831114","345.38870931670556","0.39745536169931595","0.0005998061328484248","","","0.1577869018304182","167.55528841147654","0.7","0","DISPERSED_DOWNWARD","false","1178.0423634336682","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00007987810313115896","0.008841941282883074","0.004542057325019935","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":2.6315789473684212,""rotorToGartheMaximum"":1.8823529411764708,""compartmentToGartheMaximum"":1.1111111111111114,""viscosityToKhMaximum"":37.14285714285714}"
"0.4","0.2","0.4","0.2","195","0.08000000000000002","0.16000000000000003","1.6336281798666925","3.753626173440004","373.3801000138078","0.42966639817469254","0.0005813982088699781","","","0.15777670204672584","179.35320695024396","0.7","-2.6469779601696886e-23","DISPERSED_DOWNWARD","false","1209.0434782608702","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00007462369274286792","0.008841941282883074","0.004542057325019935","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":2.6315789473684212,""rotorToGartheMaximum"":1.8823529411764708,""compartmentToGartheMaximum"":1.1111111111111114,""viscosityToKhMaximum"":37.14285714285714}"
"0.4","0.2","0.4","0.2","200","0.08000000000000002","0.16000000000000003","1.6755160819145565","4.049833528888892","402.8443905137257","0.4635723711320204","0.000564000161485536","","","0.15776739012092633","191.66028384795257","0.7","0","DISPERSED_DOWNWARD","false","1240.0445930880721","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.00006983188347211657","0.008841941282883074","0.004542057325019935","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":2.6315789473684212,""rotorToGartheMaximum"":1.8823529411764708,""compartmentToGartheMaximum"":1.1111111111111114,""viscosityToKhMaximum"":37.14285714285714}"
"0.4","0.2","0.4","0.3","30","0.08000000000000002","0.16000000000000003","0.25132741228718347","0.013668188160000013","1.3595998179838245","0.001564556752570569","0.0054950255674439995","","","0.17174385876279408","1.4664768496431602","0.7","0","DISPERSED_DOWNWARD","false","186.00668896321076","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.009126634771738643","0.008841941282883074","0.004542057325019935","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":2.6315789473684212,""rotorToGartheMaximum"":1.8823529411764708,""compartmentToGartheMaximum"":1.1111111111111114,""viscosityToKhMaximum"":37.14285714285714}"
"0.4","0.2","0.4","0.3","35","0.08000000000000002","0.16000000000000003","0.2932153143350474","0.02170457656888891","2.158994155409499","0.002484458176535672","0.004567026902930065","","","0.1681966402829827","2.0632185685642916","0.7","0","DISPERSED_DOWNWARD","false","217.0078037904126","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.006486951412625362","0.008841941282883074","0.004542057325019935","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":2.6315789473684212,""rotorToGartheMaximum"":1.8823529411764708,""compartmentToGartheMaximum"":1.1111111111111114,""viscosityToKhMaximum"":37.14285714285714}"
"0.4","0.2","0.4","0.3","40","0.08000000000000002","0.16000000000000003","0.3351032163829113","0.032398668231111136","3.2227551241098054","0.0037085789690561627","0.0038908387593525467","","","0.16568714395252238","2.802038031455316","0.7","1.3552527156068805e-20","DISPERSED_DOWNWARD","false","248.00891861761434","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.004776522822908174","0.008841941282883074","0.004542057325019935","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":2.6315789473684212,""rotorToGartheMaximum"":1.8823529411764708,""compartmentToGartheMaximum"":1.1111111111111114,""viscosityToKhMaximum"":37.14285714285714}"
"0.4","0.2","0.4","0.3","45","0.08000000000000002","0.16000000000000003","0.3769911184307752","0.04613013504000004","4.588649385695407","0.00528037903992567","0.003378004366356321","","","0.1638885070617852","3.6945141956029905","0.7","-3.3881317890172014e-21","DISPERSED_DOWNWARD","false","279.01003344481614","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.0036226680692773936","0.008841941282883074","0.004542057325019935","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":2.6315789473684212,""rotorToGartheMaximum"":1.8823529411764708,""compartmentToGartheMaximum"":1.1111111111111114,""viscosityToKhMaximum"":37.14285714285714}"
"0.4","0.2","0.4","0.3","50","0.08000000000000002","0.16000000000000003","0.4188790204786391","0.06327864888888894","6.2944436017769645","0.007243318298937818","0.002976810699029419","","","0.1625777138047822","4.75149779414407","0.7","6.776263578034403e-21","DISPERSED_DOWNWARD","false","310.01114827201803","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.0028167957111119714","0.008841941282883074","0.004542057325019935","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":2.6315789473684212,""rotorToGartheMaximum"":1.8823529411764708,""compartmentToGartheMaximum"":1.1111111111111114,""viscosityToKhMaximum"":37.14285714285714}"
"0.4","0.2","0.4","0.3","55","0.08000000000000002","0.16000000000000003","0.46076692252650303","0.08422388167111118","8.377904433965139","0.009640856655886236","0.0026550945773578115","","","0.16160537740227304","5.983319626798144","0.7","1.6940658945086007e-21","DISPERSED_DOWNWARD","false","341.01226309921975","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.0022368851144034894","0.008841941282883074","0.004542057325019935","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":2.6315789473684212,""rotorToGartheMaximum"":1.8823529411764708,""compartmentToGartheMaximum"":1.1111111111111114,""viscosityToKhMaximum"":37.14285714285714}"
"0.4","0.2","0.4","0.3","60","0.08000000000000002","0.16000000000000003","0.5026548245743669","0.1093455052800001","10.876798543870596","0.012516454020564552","0.0023918488015324886","","","0.16087139601142808","7.399911185871822","0.7","0","DISPERSED_DOWNWARD","false","372.0133779264215","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.0018086701680225868","0.008841941282883074","0.004542057325019935","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":2.6315789473684212,""rotorToGartheMaximum"":1.8823529411764708,""compartmentToGartheMaximum"":1.1111111111111114,""viscosityToKhMaximum"":37.14285714285714}"
"0.4","0.2","0.4","0.3","65","0.08000000000000002","0.16000000000000003","0.5445427266222308","0.13902319160888899","13.828892593103989","0.015913570302766387","0.00217279721107913","","","0.16030809010219693","9.010877739000938","0.7","-1.6940658945086007e-21","DISPERSED_DOWNWARD","false","403.01449275362336","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.0014853157478737396","0.008841941282883074","0.004542057325019935","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":2.6315789473684212,""rotorToGartheMaximum"":1.8823529411764708,""compartmentToGartheMaximum"":1.1111111111111114,""viscosityToKhMaximum"":37.14285714285714}"
"0.4","0.2","0.4","0.3","70","0.08000000000000002","0.16000000000000003","0.5864306286700948","0.1736366125511113","17.27195324327599","0.019875665412285377","0.0019879139214671604","","","0.15986908187843835","10.825546052982027","0.7","1.6940658945086007e-21","DISPERSED_DOWNWARD","false","434.0156075808252","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.0012363347347468191","0.008841941282883074","0.004542057325019935","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":2.6315789473684212,""rotorToGartheMaximum"":1.8823529411764708,""compartmentToGartheMaximum"":1.1111111111111114,""viscosityToKhMaximum"":37.14285714285714}"
"0.4","0.2","0.4","0.3","75","0.08000000000000002","0.16000000000000003","0.6283185307179586","0.2135654400000002","21.243747155997255","0.024446199258915138","0.00182996046437232","","","0.15952206931104107","12.852998139673787","0.7","-8.470329472543003e-22","DISPERSED_DOWNWARD","false","465.016722408027","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.0010413133544764288","0.008841941282883074","0.004542057325019935","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":2.6315789473684212,""rotorToGartheMaximum"":1.8823529411764708,""compartmentToGartheMaximum"":1.1111111111111114,""viscosityToKhMaximum"":37.14285714285714}"
"0.4","0.2","0.4","0.3","80","0.08000000000000002","0.16000000000000003","0.6702064327658226","0.2591893458488891","25.782040992878443","0.0296686317524493","0.0016935859368243762","","","0.1592442120238085","15.102096797794246","0.7","-1.6940658945086007e-21","DISPERSED_DOWNWARD","false","496.0178372352287","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.0008862344604927856","0.008841941282883074","0.004542057325019935","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":2.6315789473684212,""rotorToGartheMaximum"":1.8823529411764708,""compartmentToGartheMaximum"":1.1111111111111114,""viscosityToKhMaximum"":37.14285714285714}"
"0.4","0.2","0.4","0.3","85","0.08000000000000002","0.16000000000000003","0.7120943348136866","0.31088800199111144","30.92460141553023","0.035586422802681504","0.0015747532461727071","","","0.15901909836610378","17.58150595862308","0.7","8.470329472543003e-22","DISPERSED_DOWNWARD","false","527.0189520624307","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.0007612543908014121","0.008841941282883074","0.004542057325019935","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":2.6315789473684212,""rotorToGartheMaximum"":1.8823529411764708,""compartmentToGartheMaximum"":1.1111111111111114,""viscosityToKhMaximum"":37.14285714285714}"
"0.4","0.2","0.4","0.3","90","0.08000000000000002","0.16000000000000003","0.7539822368615504","0.3690410803200003","36.70919508556326","0.04224303231940536","0.001470361801974131","","","0.15883473756537098","20.29970748516528","0.7","-8.470329472543003e-22","DISPERSED_DOWNWARD","false","558.0200668896323","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.0006593197767841647","0.008841941282883074","0.004542057325019935","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":2.6315789473684212,""rotorToGartheMaximum"":1.8823529411764708,""compartmentToGartheMaximum"":1.1111111111111114,""viscosityToKhMaximum"":37.14285714285714}"
"0.4","0.2","0.4","0.3","95","0.08000000000000002","0.16000000000000003","0.7958701389094143","0.43402825272888923","43.173588664588195","0.04968192021241449","0.0013779926362402373","","","0.15868226997262935","23.26501539112747","0.7","0","DISPERSED_DOWNWARD","false","589.0211817168341","INFEASIBLE","PHYSICAL_INVALID","[""NO_DILUTE_CONNECTED_ROOT"",""ACTUAL_LOADING_EXCEEDS_DESIGN_FLOOD_FRACTION""]","[""PREPILOT_EXTRAPOLATED_METHOD"",""INVERSION_ENTRAINMENT_UNKNOWN"",""TURBULENCE_SHAPE_DRAG_RANGE_UNQUALIFIED"",""MODELED_TURNING_CAPACITY_NOT_OBSERVED_FLOOD""]","SCHILLER_NAUMANN_IMMOBILE","0.36","0.000575284322098804","0.008841941282883074","0.004542057325019935","{""inversion"":""UNKNOWN"",""entrainment"":""UNKNOWN"",""disengagement"":""UNKNOWN"",""turbulence"":""UNKNOWN"",""sphericalDrop"":""UNKNOWN"",""schillerNaumannRange"":""UNKNOWN"",""interfaceMobility"":""UNKNOWN""}","{""status"":""EXTRAPOLATED"",""diameterToGartheMaximum"":2.6315789473684212,""rotorToGartheMaximum"":1.8823529411764708,""compartmentToGartheMaximum"":1.1111111111111114,""viscosityToKhMaximum"":37.14285714285714}"
